鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
板橋區,車位,新北市板橋區南雅南路二段91~120號,0.0,,,,1090215,土地0建物0車位1,,,其他,,,,36.97,0,0,0,有,有,2200000,,坡道平面,36.97,2200000,,RPWNMLNLMHPFFAF78CA
板橋區,土地,江子翠段第三崁小段121~150地號,14.58,其他,,,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3105131,212972,,0.0,0,包含公共設施保留地之交易。;,RPROMLNLMHPFFAF38CA
板橋區,土地,江子翠段第三崁小段121~150地號,6.42,其他,,,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1366257,212813,,0.0,0,包含公共設施保留地之交易。;,RPSOMLNLMHPFFAF48CA
板橋區,土地,江子翠段第三崁小段121~150地號,14.43,其他,,,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3073384,212986,,0.0,0,包含公共設施保留地之交易。;,RPTOMLNLMHPFFAF58CA
板橋區,房地(土地+建物),新北市板橋區四川路一段451~480號,21.38,住,,,1090326,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0571231,54.02,0,0,0,無,無,5510000,101999,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLPLMHPFFAF48CA
板橋區,房地(土地+建物),新北市板橋區四川路一段451~480號,27.69,住,,,1090326,土地3建物1車位0,全,三層,透天厝,住商用,加強磚造,0580601,77.69,0,0,0,無,無,7170000,92290,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLPLMHPFFAF58CA
板橋區,房地(土地+建物),新北市板橋區文化路一段188巷9弄61~90號,11.08,住,,,1090225,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,27.09,4,1,1,有,無,3000000,110742,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPPSMLRLMHPFFAF98CA
土城區,房地(土地+建物)+車位,新北市土城區學士路361~390號,24.85,住,,,1090315,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080718,164.93,3,2,2,有,有,18600000,112775,坡道平面,33.69,0,,RPXNMLSLMHPFFAF76CA
土城區,房地(土地+建物),新北市土城區中央路四段410巷1~30號,19.98,住,,,1090309,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831213,115.84,3,2,2,有,無,9200000,79420,,0.0,0,,RPXOMLTLMHPFFAF96CA
板橋區,房地(土地+建物),新北市板橋區縣民大道三段121巷9弄1~30號,32.25,住,,,1090319,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661114,78.3,3,2,2,有,無,9700000,123883,,0.0,0,含增建或未登記建物。;,RPWPMLTLMHPFFAF96CA
板橋區,房地(土地+建物),新北市板橋區中山路一段50巷31~60號,14.72,商,,,1090315,土地2建物1車位0,六層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860314,100.89,2,2,1,有,有,14000000,138765,,0.0,0,,RPSSMLTLMHPFFAF86CA
板橋區,車位,新北市板橋區貴興路1~30號,0.26,住,,,1080825,土地0建物0車位1,,,其他,,,,41.68,0,0,0,有,有,2500000,,坡道平面,41.68,2500000,"1.單獨車位交易。2.土地款:1,700,000元、建物款:800,000元、",RPVQMLKMMHPFFAF78CA
板橋區,房地(土地+建物),新北市板橋區大明街20巷31~60號,17.25,住,,,1090320,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,46.2,1,1,1,有,無,6800000,147186,,0.0,0,,RPRRMLKMMHPFFAF48CA
板橋區,房地(土地+建物),新北市板橋區國泰街25巷1~30號,28.54,商,,,1090310,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770817,123.22999999999999,4,2,2,有,無,12500000,101436,,0.0,0,,RPSQMLLJNHPFFAF38CA
土城區,房地(土地+建物),新北市土城區學享街83巷1~30號,30.03,住,,,1090331,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730207,83.6,3,1,1,有,無,7200000,86124,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPOOMLPJNHPFFAF18CA
板橋區,房地(土地+建物),新北市板橋區篤行路二段31巷1~30號,28.77,住,,,1090313,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,88.29,3,2,1,有,無,6200000,70223,,0.0,0,含增建或未登記建物。;,RPVRMLRJNHPFFAF76CA
板橋區,房地(土地+建物),新北市板橋區大觀路二段174巷186弄1~30號,17.89,住,,,1090312,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681108,81.6,2,2,1,有,無,5500000,67402,,0.0,0,,RPOTMLRJNHPFFAF88CA
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路511~540號,19.62,住,,,1080808,土地1建物1車位1,八層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081226,131.14,0,0,0,無,有,14740000,134291,坡道平面,34.41,1750000,本案為108年8月之預售屋交易,RPXRMLSJNHPFFAF07CA
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路511~540號,13.9,住,,,1080215,土地1建物1車位1,七層,十七層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1081226,102.28,0,0,0,無,有,11070000,137321,坡道平面,34.41,1750000,本案為108年2月之預售屋交易,RPRTMLSJNHPFFAF66CA
