鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,縣市
八德區,房地(土地+建物)+車位,桃園市八德區銀和街27巷1弄1~30號,22.37,住,,,1090406,土地1建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,870729.0,197.67,5,2,2,有,有,8360000,42293.0,坡道平面,35.48,0,,RPPNMLPJNHPFFFH88CA,桃園市
八德區,房地(土地+建物),桃園市八德區中華路331~360號,9.23,住,,,1090229,土地1建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850803.0,90.12,2,2,1,有,有,4150000,46050.0,,0.0,0,,RPXNMLSJNHPFFFH37CA,桃園市
八德區,房地(土地+建物)+車位,桃園市八德區桃德路421~450號,16.33,住,,,1090321,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980614.0,118.06,2,2,1,有,有,5800000,49128.0,坡道平面,20.95,0,含增建或未登記建物。;,RPWOMLSJNHPFFFH37CA,桃園市
八德區,房地(土地+建物),桃園市八德區仁德一路61~90號,22.16,住,,,1090323,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040720.0,94.61,2,2,1,有,有,4850000,51263.0,,0.0,0,,RPPNMLRLMHPFFFH56CA,桃園市
楊梅區,房地(土地+建物)+車位,桃園市楊梅區新農街661~690號,24.04,住,,,1090215,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030107.0,170.94,3,2,2,有,有,6400000,37440.0,坡道平面,0.0,0,,RPUNMLLKNHPFFDH88CA,桃園市
中壢區,房地(土地+建物),桃園市中壢區新興路181~210號,4.54,商,,,1090404,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840104.0,61.3,0,0,0,無,有,3400000,55465.0,,0.0,0,,RPUOMLRLMHPFFBH76CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區天祥五街1~30號,20.71,住,,,1090311,土地1建物1車位2,十六層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880111.0,275.34000000000003,3,2,2,有,有,16000000,58110.0,坡道平面,0.0,3000000,,RPQOMLSJNHPFFAH88CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區天祥五街1~30號,13.58,住,,,1090219,土地1建物1車位1,九層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880111.0,164.32,3,2,2,有,有,8300000,50514.0,坡道平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPPPMLPJNHPFFAH58CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區天祥五街1~30號,13.58,住,,,1090219,土地1建物1車位1,八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880111.0,164.32,3,2,2,有,有,8300000,50514.0,坡道平面,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPQPMLPJNHPFFAH68CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區文中二路1~30號,21.96,住,,,1090409,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080520.0,168.47,3,2,2,有,有,10980000,73546.0,坡道平面,44.33,1850000,,RPQOMLLJNHPFFAH18CA,桃園市
桃園區,房地(土地+建物),桃園市桃園區大有路541~570號,8.56,住,,,1090214,土地2建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840610.0,69.95,2,2,1,有,有,4560000,65189.0,,0.0,0,,RPXPMLOJNHPFFAH66CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路86巷1~30號,27.34,住,,,1090227,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070709.0,157.76,3,2,2,有,有,11250000,77832.0,坡道平面,37.63,1900000,,RPQPMLTLMHPFFAH56CA,桃園市
桃園區,房地(土地+建物),桃園市桃園區樹仁三街87巷1~30號,15.54,住,,,1090409,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000829.0,70.34,2,1,1,有,有,4350000,61842.0,,0.0,0,,RPQQMLTLMHPFFAH66CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路385巷1~30號,20.5,住,,,1090415,土地4建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821.0,142.95999999999995,3,2,2,有,有,10860000,76600.0,坡道平面,24.03,1750000,,RPTPMLSLMHPFFAH76CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路385巷31~60號,23.2,住,,,1090415,土地4建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821.0,180.31,3,2,2,有,有,13000000,71834.0,坡道平面,48.06,3500000,,RPUPMLSLMHPFFAH86CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路1~30號,17.24,住,,,1090315,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081015.0,134.29,3,2,2,有,有,9400000,72410.0,坡道平面,26.57,1600000,,RPXNMLTLMHPFFAH07CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路1~30號,10.48,住,,,1090322,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081015.0,90.76,1,2,1,有,有,6380000,74466.0,坡道平面,26.57,1600000,,RPOOMLTLMHPFFAH88CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路1~30號,10.48,住,,,1090208,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081015.0,90.76,1,2,1,有,有,6270000,71195.0,坡道平面,26.57,1700000,,RPPOMLTLMHPFFAH98CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區文中三路1~30號,10.48,住,,,1090316,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081015.0,90.76,1,2,1,有,有,6900000,79452.0,坡道平面,26.57,1800000,,RPQOMLTLMHPFFAH09CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區大連二街91~120號,27.79,住,,,1071025,土地2建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090205.0,183.41,3,2,2,有,有,10220000,64924.0,坡道平面,52.95,1750000,,RPROMLTLMHPFFAH56CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區大連二街91~120號,27.32,住,,,1071025,土地2建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090205.0,181.35,3,2,2,有,有,10080000,64875.0,坡道平面,52.95,1750000,,SPROMLTLMHPFFAH66CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區大連二街91~120號,29.89,住,,,1070730,土地2建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090205.0,192.82,4,2,2,有,有,10500000,62558.0,坡道平面,52.95,1750000,,RPSOMLTLMHPFFAH66CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路385巷31~60號,16.89,住,,,1090327,土地4建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060821.0,121.66,2,2,1,有,有,8100000,65041.0,坡道平面,24.03,1750000,,RPPPMLSLMHPFFAH98CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區正光二街71巷31~60號,22.44,住,,,1090214,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080722.0,157.81,3,2,2,有,有,11600000,74486.0,坡道平面,25.57,1750000,,RPXOMLTLMHPFFAH17CA,桃園市
桃園區,房地(土地+建物),桃園市桃園區鎮撫街361~390號,13.1,其他,,,1090407,土地2建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850120.0,86.53,2,1,1,有,有,5000000,57783.0,,0.0,0,,RPQRMLSLMHPFFAH66CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區國強十一街31~60號,7.95,其他,,,1090220,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050713.0,63.2,2,1,1,有,有,4200000,66456.0,坡道平面,15.09,0,,RPTQMLOJNHPFFAH98CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路三段241~270號,60.7,住,,,1070224,土地1建物1車位3,十七層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081212.0,492.51,4,2,4,有,有,54280000,118689.0,坡道平面,78.15,5100000,,RPPNMLOJNHPFFAH28CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路三段241~270號,60.7,住,,,1090311,土地1建物1車位3,二十一層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081212.0,492.51,4,2,2,有,有,54990000,120403.0,坡道平面,78.15,5100000,,RPQNMLOJNHPFFAH38CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路三段241~270號,60.7,住,,,1070311,土地1建物1車位3,二十層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081212.0,492.51,4,2,4,有,有,54980000,119654.0,坡道平面,78.15,5400000,,RPRNMLOJNHPFFAH48CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區朝陽街一段91~120號,14.17,商,,,1090307,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080131.0,138.14,2,2,2,有,有,10300000,74562.0,升降機械,19.26,0,,RPORMLQJNHPFFAH78CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區民族路181~210號,13.58,住,,,1090324,土地2建物1車位1,十五層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080131.0,123.15,2,1,1,有,有,10430000,99616.0,坡道平面,29.49,1100000,,RPXSMLQJNHPFFAH17CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區慈文路331~360號,31.0,住,,,1090229,土地1建物1車位2,四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040528.0,228.28,4,1,3,有,有,16230000,76807.0,坡道平面,62.54,3500000,,RPOQMLSJNHPFFAH88CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區文中東路91~120號,22.21,住,,,1090306,土地1建物1車位1,十九層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070426.0,170.38,3,2,2,有,無,13380000,87055.0,坡道平面,37.36,1800000,,RPQQMLSJNHPFFAH09CA,桃園市
桃園區,房地(土地+建物),桃園市桃園區春日路1141~1170號,13.27,住,,,1090321,土地2建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930719.0,121.15,3,2,2,有,有,5900000,48700.0,,0.0,0,,RPSNMLTJNHPFFAH09CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區大興西路二段139巷121~150號,22.75,住,,,1090318,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970424.0,159.57,3,2,2,有,有,11080000,69437.0,坡道平面,31.88,0,,RPOOMLLKNHPFFAH08CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區長春路31~60號,31.5,住,,,1090406,土地1建物1車位1,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080321.0,217.01,3,2,2,有,有,14960000,71166.0,坡道平面,26.47,1400000,,RPRNMLOKNHPFFAH58CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區長春路31~60號,31.5,住,,,1090321,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080321.0,220.61,3,2,2,有,有,14050000,64644.0,坡道平面,26.47,1500000,,RPSNMLOKNHPFFAH68CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區長春路31~60號,31.61,住,,,1090329,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080321.0,247.08,3,2,2,有,有,16900000,71598.0,坡道平面,52.94,3000000,,RPTNMLOKNHPFFAH78CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區經國一路31~60號,17.2,商,,,1090326,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051102.0,171.09,3,2,2,有,有,12280000,75883.0,坡道平面,28.37,1450000,,RPQOMLTKNHPFFAH09CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區經國一路61~90號,17.2,商,,,1090315,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051102.0,171.75,3,2,2,有,有,12500000,76370.0,坡道平面,28.37,1550000,,RPTOMLTKNHPFFAH76CA,桃園市
桃園區,房地(土地+建物),桃園市桃園區莊敬路一段236巷1~30號,16.74,住,,,1090401,土地1建物1車位0,七層，八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880501.0,156.73000000000005,2,2,2,有,有,8000000,51043.0,,0.0,0,,RPXNMLPLNHPFFAH76CA,桃園市
桃園區,房地(土地+建物),桃園市桃園區大興西路二段31~60號,10.99,住,,,1090216,土地1建物1車位0,十五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840225.0,121.26,3,2,2,有,有,9000000,74221.0,,0.0,0,,RPTNMLRLNHPFFAH56CA,桃園市
中壢區,房地(土地+建物)+車位,桃園市中壢區中園路31~60號,8.0,住,,,1090407,土地1建物1車位1,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990522.0,111.37,2,2,1,有,有,6450000,57915.0,坡道機械,16.05,0,,RPURMLTLMHPFFBH27CA,桃園市
中壢區,房地(土地+建物)+車位,桃園市中壢區元化路331~360號,9.87,商,,,1090213,土地1建物1車位1,十三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970406.0,157.62,3,2,2,有,有,11500000,72960.0,坡道平面,0.0,0,,RPOTMLOJNHPFFBH88CA,桃園市
中壢區,房地(土地+建物)+車位,桃園市中壢區文化路301~330號,12.98,住,,,1090407,土地2建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960626.0,76.77,4,2,2,有,有,4000000,52097.0,坡道平面,0.0,0,姊妹間買賣亦是共有人間買賣,RPUNMLSKNHPFFBH76CA,桃園市
龍潭區,房地(土地+建物),桃園市龍潭區百年二街1~30號,35.96,,鄉村區,乙種建築用地,1090410,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860130.0,113.35,3,2,2,有,有,3600000,31760.0,,0.0,0,,RPROMLRLMHPFFCH56CA,桃園市
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金德路1~30號,23.3,住,,,1090315,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051108.0,174.64,3,2,2,有,有,9100000,60250.0,坡道平面,41.86,1100000,,RPRNMLLKNHPFFDH58CA,桃園市
大園區,房地(土地+建物)+車位,桃園市大園區高鐵南路一段61~90號,39.6,住,,,1090304,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040706.0,287.94,3,2,2,有,有,23120000,80295.0,坡道平面,51.6,0,親友、員工或其他特殊關係間之交易。;,RPVOMLTLMHPFFEH37CA,桃園市
平鎮區,房地(土地+建物)+車位,桃園市平鎮區大興街31~60號,14.57,商,,,1090303,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040416.0,131.22,2,2,2,有,有,6400000,48773.0,坡道平面,0.0,0,,RPPNMLSLMHPFFGH76CA,桃園市
平鎮區,房地(土地+建物)+車位,桃園市平鎮區新富五街31~60號,18.41,住,,,1090314,土地1建物1車位1,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830803.0,161.54,4,2,2,有,有,7340000,45438.0,坡道平面,0.0,0,,RPUNMLTLMHPFFGH37CA,桃園市
龜山區,房地(土地+建物),桃園市龜山區萬壽路一段121~150號,7.19,住,,,1090221,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,900823.0,84.42,2,2,1,有,有,6750000,79957.0,,0.0,0,,RPXPMLOJNHPFFHH37CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區莊敬路一段236巷1~30號,22.77,住,,,1090312,土地1建物1車位2,十六層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880501.0,248.15,4,2,2,有,有,12800000,51582.0,坡道平面,0.0,2600000,含增建或未登記建物。,RPRPMLNKNHPFFAH78DA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路451~480號,23.9,住,,,1090325,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030610.0,157.15,3,2,2,有,有,10770000,77814.0,坡道平面,35.45,1300000,含增建或未登記建物。;,RPOPMLLKNHPFFAH28DA,桃園市
龜山區,房地(土地+建物)+車位,桃園市龜山區自強西路211~240號,36.27,住,,,1090408,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,940205.0,182.63,3,2,2,有,有,8500000,46542.0,坡道平面,0.0,0,,RPTNMLRLNHPFFHH47EA,桃園市
平鎮區,房地(土地+建物)+車位,桃園市平鎮區南京路241~270號,22.75,住,,,1090321,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021209.0,153.57,3,2,2,有,有,7800000,52129.0,坡道平面,26.96,1200000,含增建或未登記建物。,RPTNMLOJNHPFFGH76DA,桃園市
中壢區,房地(土地+建物)+車位,桃園市中壢區中園路1~30號,11.7,住,,,1090220,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960301.0,145.75,3,2,2,有,有,7600000,52144.0,坡道平面,24.48,0,,RPUQMLKMMHPFFBH09DA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路211~240號,14.9,住,,,1090322,土地1建物1車位1,十層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830602.0,160.25,3,2,2,有,有,7080000,50620.0,坡道平面,40.14,1000000,含增建或未登記建物、權利人共兩人,RPQTMLQJNHPFFAH66DA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區敬三街1~30號,29.7,住,,,1090302,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000711.0,164.2,4,2,2,有,有,13000000,82479.0,坡道平面,24.77,1500000,含增建或未登記建物。;,RPPNMLNKNHPFFAH38DA,桃園市
平鎮區,房地(土地+建物)+車位,桃園市平鎮區延平路二段31~60號,11.49,住,,,1090228,土地1建物2車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,930625.0,114.4,3,2,1,有,有,5750000,50262.0,坡道平面,0.0,0,,RPVNMLOJOHPFFGH96CA,桃園市
平鎮區,房地(土地+建物),桃園市平鎮區中庸路121~150號,14.47,商,,,1090320,土地1建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941006.0,102.25,3,2,2,有,有,5000000,48900.0,,0.0,0,,RPQNMLKMMHPFFGH78CA,桃園市
八德區,房地(土地+建物)+車位,桃園市八德區豐德一路1~30號,30.22,住,,,1090301,土地1建物1車位1,十一層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040904.0,203.34,3,2,2,有,有,11800000,58031.0,坡道平面,26.22,0,,RPTNMLKMMHPFFFH98CA,桃園市
八德區,房地(土地+建物),桃園市八德區陸光街31~60號,24.16,住,,,1090325,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,881125.0,135.7,3,1,1,有,有,6000000,44215.0,,0.0,0,,RPVOMLSJNHPFFFH27CA,桃園市
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區中山路31~60號,11.0,住,,,1090320,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870629.0,128.46,2,1,1,有,有,7630000,59396.0,坡道平面,41.85,0,,RPQPMLRJNHPFFEH66CA,桃園市
中壢區,房地(土地+建物)+車位,桃園市中壢區中園路1~30號,7.98,住,,,1090321,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960301.0,107.05,2,2,1,有,有,5250000,49043.0,坡道平面,24.47,0,,RPXRMLQJNHPFFBH17CA,桃園市
中壢區,房地(土地+建物),桃園市中壢區長春五路61~90號,33.4,住,,,1090325,土地2建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980820.0,183.75,4,2,3,有,有,9100000,49524.0,,0.0,0,,RPQNMLQJNHPFFBH68CA,桃園市
中壢區,房地(土地+建物),桃園市中壢區長春路92巷1~30號,9.78,住,,,1090321,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890526.0,92.21,3,2,2,有,有,4150000,45006.0,,0.0,0,,RPQTMLOJNHPFFBH09CA,桃園市
中壢區,房地(土地+建物)+車位,桃園市中壢區環西路二段226巷1~30號,10.23,住,,,1090321,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980703.0,119.11,2,2,2,有,有,7130000,59861.0,坡道平面,15.25,0,,RPSTMLOJNHPFFBH66CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區安慶街133巷1~30號,12.76,住,,,1090311,土地1建物1車位1,五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830411.0,115.98,3,2,2,有,有,6420000,55354.0,坡道平面,0.0,0,,RPOTMLTKNHPFFAH76CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路631~660號,26.32,住,,,1090303,土地3建物2車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,811111.0,211.75,4,2,2,有,有,9500000,44864.0,坡道平面,0.0,0,,RPRSMLQJNHPFFAH56CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區大連二街151~180號,16.36,住,,,1090224,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990628.0,155.92000000000004,3,2,2,有,有,11000000,70549.0,坡道平面,33.3,0,,RPROMLLKNHPFFAH38CA,桃園市
桃園區,房地(土地+建物),桃園市桃園區中華路31~60號,9.24,商,,,1090408,土地1建物1車位0,二十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070910.0,77.7,2,1,1,有,有,9050000,116474.0,,0.0,0,,RPVOMLLKNHPFFAH78CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區國豐三街61~90號,18.7,商,,,1090307,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080411.0,187.78,4,2,2,有,無,13500000,71893.0,坡道平面,0.0,0,,RPOOMLMKNHPFFAH18CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,33.41,住,,,1070619,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001.0,170.07999999999996,3,2,2,有,有,11650000,73978.0,坡道平面,35.58,1700000,,RPRRMLSJNHPFFAH66CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,32.22,住,,,1071201,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001.0,165.14999999999995,3,2,2,有,有,12000000,79494.0,坡道平面,35.58,1700000,,RPSRMLSJNHPFFAH76CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,32.29,住,,,1080808,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001.0,203.7,3,2,2,有,有,13850000,79108.0,坡道平面,74.13,3600000,,RPTRMLSJNHPFFAH86CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,22.51,住,,,1070122,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001.0,125.82,2,1,1,有,有,8210000,71033.0,坡道平面,35.58,1800000,,RPURMLSJNHPFFAH96CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路198巷1~30號,29.91,住,,,1080307,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081001.0,155.92000000000004,3,2,2,有,有,10520000,73292.0,坡道平面,35.58,1700000,,RPVRMLSJNHPFFAH07CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區正光一街271~300號,25.27,住,,,1090112,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080108.0,173.63,3,2,2,有,有,12130000,81142.0,坡道平面,45.09,1700000,,RPWSMLQJNHPFFAH07CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區大有路541~570號,13.88,住,,,1090223,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840610.0,144.32999999999996,3,2,1,有,有,7200000,49886.0,坡道平面,0.0,0,,RPPOMLQJNHPFFAH58CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路181~210號,30.19,住,,,1090314,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081101.0,209.25,3,2,2,有,有,17600000,97537.0,坡道平面,47.26,1800000,,RPWOMLQJNHPFFAH66CA,桃園市
桃園區,房地(土地+建物),桃園市桃園區永安路241~270號,10.77,住,,,1090315,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840710.0,103.11,4,0,4,有,有,5668000,54970.0,,0.0,0,,RPUQMLKMMHPFFAH88CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區藝文一街1~30號,36.27,商,,,1090222,土地1建物1車位1,二十五層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040303.0,385.84,3,2,4,有,有,39380000,102063.0,坡道平面,38.5,0,,RPOQMLOJNHPFFAH48CA,桃園市
桃園區,房地(土地+建物)+車位,桃園市桃園區樹仁三街61~90號,26.41,住,,,1090326,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,941228.0,167.6,3,2,2,有,有,8600000,51313.0,坡道平面,0.0,0,,RPRPMLSLMHPFFAH56CA,桃園市
