鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
仁武區,房地(土地+建物)+車位,高雄市仁武區京吉三路61~90號,13.15,商,,,1070619,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090305,114.97999999999999,2,1,2,有,有,5020000,42807,坡道平面,26.91,1250000,,RPQQMLKKNHPFFIE88CA
仁武區,房地(土地+建物)+車位,高雄市仁武區京吉三路61~90號,13.15,商,,,1070830,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090305,114.97999999999999,2,1,2,有,有,5050000,43147,坡道平面,26.91,1250000,,RPRQMLKKNHPFFIE98CA
仁武區,房地(土地+建物),高雄市仁武區京吉三路61~90號,13.21,商,,,1070929,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090305,88.04,2,1,2,有,有,3960000,44980,,0.0,0,,RPSQMLKKNHPFFIE09CA
仁武區,房地(土地+建物)+車位,高雄市仁武區京吉三路61~90號,13.21,商,,,1070226,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090305,114.95,2,1,2,有,有,5000000,42594,坡道平面,26.91,1250000,,RPTQMLKKNHPFFIE56CA
仁武區,房地(土地+建物)+車位,高雄市仁武區京吉三路61~90號,13.21,商,,,1061125,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090305,114.95,2,1,2,有,有,4900000,41458,坡道平面,26.91,1250000,,RPUQMLKKNHPFFIE66CA
仁武區,房地(土地+建物)+車位,高雄市仁武區京吉三路61~90號,18.94,商,,,1061111,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090305,153.82,3,1,2,有,有,6900000,43732,坡道平面,26.91,1350000,,RPVQMLKKNHPFFIE76CA
大社區,土地,保安段151~180地號,658.0,住,,,1090308,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,43789900,66550,,0.0,0,,RPPNMLOJNHPFFIE78CA
大社區,土地,保安段151~180地號,20.75,其他,,,1090308,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,910100,43860,,0.0,0,,RPRNMLOJNHPFFIE98CA
大社區,房地(土地+建物),高雄市大社區大順街52巷1~30號,85.11,住,,,1090219,土地3建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,1090109,293.76,5,2,3,有,無,13200000,44935,,0.0,0,,RPPNMLQJNHPFFIE98CA
仁武區,房地(土地+建物),高雄市仁武區仁信巷201弄1~30號,107.0,住,,,1090408,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1071221,279.46,6,2,5,有,無,18800000,67273,,0.0,0,,RPPNMLTLMHPFFIE76CA
仁武區,房地(土地+建物),高雄市仁武區仁信巷201弄1~30號,95.0,住,,,1090407,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1071107,194.89,5,2,4,有,無,12050000,61830,,0.0,0,,RPQNMLTLMHPFFIE86CA
仁武區,房地(土地+建物),高雄市仁武區慈惠八街91~120號,145.17,住,,,1090309,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1081122,319.73,6,2,6,有,無,22500000,70372,,0.0,0,有電梯,RPROMLSLMHPFFIE96CA
內門區,土地,菜公坑段1021~1050地號,5041.36,,一般農業區,農牧用地,1090326,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,1389,,0.0,0,,RPPNMLOLNHPFFHE88CA
仁武區,房地(土地+建物)+車位,高雄市仁武區八德東路211~240號,19.61,商,,,1080403,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1090305,157.5,3,1,2,有,有,6950000,41734,坡道平面,26.91,1500000,,RPQPMLNKNHPFFIE09CA
仁武區,房地(土地+建物),高雄市仁武區八德南路100巷10弄1~30號,255.31,住,,,1081227,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690605,103.5,7,1,3,有,無,21500000,207729,,0.0,0,含增建或未登記建物。;,RPQNMLOKNHPFFIE98CA
路竹區,土地,大同段1051~1080地號,9.29,住,,,1090414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,865549,93170,,0.0,0,畸零地或有合併使用之交易。;向政府機關承購之案件。;,RPUNMLSLMHPFFJE27CA
湖內區,房地(土地+建物),高雄市湖內區正義一路216巷8弄1~30號,109.8,,一般農業區,甲種建築用地,1090320,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0840510,194.21,3,1,2,有,無,5800000,29865,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLTLMHPFFJE07CA
湖內區,房地(土地+建物),高雄市湖內區正義一路216巷8弄1~30號,75.18,,一般農業區,甲種建築用地,1090320,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0840510,176.52,3,1,2,有,無,5500000,31158,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLTLMHPFFJE17CA
美濃區,土地,新吉洋段1351~1380地號,5.15,,鄉村區,乙種建築用地,1090421,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,40778,7918,,0.0,0,,RPTNMLSLMHPFFKE27CA
美濃區,土地,美中段781~810地號,3216.71,農,,,1090121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6950000,2161,,0.0,0,,RPSNMLRLMHPFFKE07CA
美濃區,土地,德興段1351~1380地號,87.75,,特定農業區,甲種建築用地,1090409,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,530800,6049,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLPKNHPFFKE76CA
美濃區,土地,美光段421~450地號,139.14,住,,,1090415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4520000,32485,,0.0,0,,RPPNMLOJNHPFFKE98CA
大寮區,土地,翁園段271~300地號,101.04,住,,,1090301,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1616665,16000,,0.0,0,因共有物分割造成持分之誤差所為之移轉,RPQOMLRLMHPFFLE07CA
大寮區,房地(土地+建物),高雄市大寮區大智街15巷31~60號,17.84,住,,,1090314,土地4建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830803,144.87,4,2,2,有,有,2700000,18637,,0.0,0,,RPROMLRLMHPFFLE17CA
林園區,房地(土地+建物),高雄市林園區文聖街1~30號,90.0,商,,,1090309,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0780824,188.13,5,2,4,有,無,6800000,36145,,0.0,0,含增建或未登記建物。;,RPSNMLKMMHPFFLE56CA
林園區,房地(土地+建物),高雄市林園區西溪路1~30號,77.0,住,,,1090416,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820306,147.36,4,2,3,有,無,4100000,27823,,0.0,0,廚房衛浴客廳全部重新整修,RPTNMLKMMHPFFLE66CA
大寮區,土地,赤崁段2101~2130地號,1081.0,農,,,1090420,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,8326,,0.0,0,,RPTNMLTLMHPFFLE47CA
大寮區,土地,赤崁段2101~2130地號,1082.0,農,,,1090420,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,8318,,0.0,0,,RPUNMLTLMHPFFLE57CA
桃源區,土地,樟山段181~210地號,4865.0,,山坡地保育區,農牧用地,1090413,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,580300,119,,0.0,0,受債權債務影響或債務抵償之交易。;,RPTNMLLLNHPFFKE66CA
林園區,土地,廣應段751~780地號,180.96,住,,,1090406,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7116200,39325,,0.0,0,含增建或未登記建物。;,RPOOMLSLMHPFFLE96CA
大寮區,土地,大寮段二小段1171~1200地號,1050.0,農,,,1090331,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10000000,9524,,0.0,0,,RPQNMLSLMHPFFLE07CA
林園區,土地,鳳芸段991~1020地號,119.0,住,,,1090421,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1944000,16336,,0.0,0,,RPUNMLSLMHPFFLE47CA
大寮區,房地(土地+建物),高雄市大寮區內坑路1~30號,276.24,工,,,1090418,土地4建物1車位0,一層,一層,工廠,工業用,鋼造,0830205,150.01,1,0,1,有,無,9500000,,,0.0,0,,RPQOMLLJNHPFFLE98CA
大寮區,房地(土地+建物),高雄市大寮區民族路356巷1~30號,65.67,住,,,1090407,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0631021,83.22,3,2,2,有,無,4800000,57678,,0.0,0,含增建或未登記建物。;,RPPNMLLKNHPFFLE88CA
大寮區,土地,王厝段571~600地號,246.38,其他,,,1090416,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,4871,,0.0,0,,RPQNMLMLNHPFFLE56CA
大寮區,土地,大寮段芎蕉腳小段1861~1890地號,1566.0,農,,,1090314,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,21790000,13914,,0.0,0,,RPVNMLNLNHPFFLE17CA
鳳山區,房地(土地+建物),高雄市鳳山區鳳東路503巷6弄1~30號,63.0,住,,,1090411,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0811002,166.37,5,2,4,有,無,4500000,27048,,0.0,0,含增建或未登記建物。;,RPWOMLSLMHPFFGE37DA
前鎮區,土地,鎮昌段271~300地號,74.0,住,,,1090420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3019200,40800,,0.0,0,向政府機關承購之案件。;,RPQNMLMLNHPFFCE38DA
小港區,土地,孔宅段1051~1080地號,49.33,住,,,1090417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,36489,,0.0,0,,RPROMLMLNHPFFCE58DA
路竹區,土地,竹西段151~180地號,2.59,其他,,,1090419,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45866,17709,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;共有人間買賣.,RPWNMLTLMHPFFJE67DA
阿蓮區,土地,青蓮段1051~1080地號,120.63,住,,,1090417,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,17409,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLTLMHPFFJE07DA
路竹區,房地(土地+建物),高雄市路竹區環球路150巷251弄31~60號,72.67,,一般農業區,甲種建築用地,1090322,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830425,138.29,4,1,3,有,無,2200000,15909,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLOJNHPFFJE76DA
旗山區,土地,旗山段271~300地號,114.0,住,,,1090226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1694738,14866,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;總價金額含增值稅由買方負擔,RPRNMLSLMHPFFHE86DA
鳥松區,土地,林內段931~960地號,3.0,住,,,1090420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,267840,89280,,0.0,0,畸零地或有合併使用之交易。;向政府機關承購之案件。;,RPVNMLRLMHPFFIE27DA
楠梓區,土地,藍田西段271~300地號,2300.71,住,,,1090420,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,205000000,89103,,0.0,0,向政府機關承購之案件。;,RPQNMLLLMHPFFEE58CD
前鎮區,房地(土地+建物)+車位,高雄市前鎮區光華三路181~210號,13.52,商,,,1090301,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960109,151.75,3,2,2,有,有,9495000,62570,坡道平面,0.0,0,,RPPNMLLLMHPFFCE28CD
新興區,房地(土地+建物),高雄市新興區林森一路241~270號,1.47,商,,,1090324,土地2建物1車位0,七層,十層,華廈(10層含以下有電梯),,鋼筋混凝土造,0670315,69.0,3,2,2,有,有,4050000,58696,,0.0,0,房屋全部整修及裝潢,RPPNMLMLMHPFFBE28CD
杉林區,土地,杉林段一小段991~1020地號,1000.86,,特定農業區,農牧用地,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,430000,430,,0.0,0,,RPQNMLLLMHPFFHE88CD
杉林區,土地,杉林段一小段991~1020地號,1184.8,,特定農業區,農牧用地,1090410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,422,,0.0,0,,RPRNMLLLMHPFFHE98CD
路竹區,房地(土地+建物),高雄市路竹區社南里15鄰倫理街61~90號,81.27,住,,,1090405,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0720708,97.06,4,2,3,有,無,2150000,22151,,0.0,0,親友關係間之交易。,RPPNMLPLMHPFFJE76CD
左營區,房地(土地+建物),高雄市左營區先勝路91~120號,13.22,住,,,1090215,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960402,125.5,3,2,2,有,有,6500000,51793,,0.0,0,,RPRNMLLLMHPFFEE68CD
左營區,房地(土地+建物),高雄市左營區文守路151~180號,102.77,住,,,1090312,土地1建物1車位0,全,四層,透天厝,住家用,見使用執照,0920314,198.47,4,2,3,有,無,18280000,92105,,0.0,0,,RPPNMLNLMHPFFEE68CD
大寮區,車位,高雄市大寮區內厝路一段1~30號,0.56,住,,,1090420,土地0建物0車位1,,,其他,,,,5.56,0,0,0,有,有,25000,,坡道機械,0.0,0,單獨車位交易。;,RPRNMLPLNHPFFLE07DA
大樹區,房地(土地+建物),高雄市大樹區神農街31~60號,66.48,住,,,1090417,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0650501,117.45,3,1,2,有,無,2100000,17880,,0.0,0,,RPOOMLSJNHPFFGE09DA
鹽埕區,房地(土地+建物),高雄市鹽埕區大勇路61~90號,3.31,商,,,1090410,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,0710630,29.83,1,0,1,有,有,1000000,33523,,0.0,0,,RPXNMLTKNHPFFAE86DA
橋頭區,土地,甲圍段781~810地號,2.42,,鄉村區,交通用地,1090421,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,60000,24793,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLOJNHPFFFE58DA
林園區,土地,王公廟段1021~1050地號,770.5,其他,,,1090421,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10488150,13612,,0.0,0,,RPWNMLLLNHPFFLE07CA
大寮區,土地,大寮段3181~3210地號,347.0,農,,,1090226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9980000,28761,,0.0,0,含增建或未登記建物。;本件買賣土地價款788萬元正、房屋價款210萬元正。,RPPNMLSKNHPFFLE96CA
大寮區,房地(土地+建物),高雄市大寮區大寮區大寮里大智街181~210號,73.01,住,,,1090413,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0750705,110.07,3,1,3,有,無,1370000,12447,,0.0,0,本案為親屬間之買賣。,RPTNMLKLNHPFFLE66CA
大寮區,土地,內厝段151~180地號,139.58,其他,,,1090312,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3700000,26508,,0.0,0,,RPVNMLKLNHPFFLE86CA
大寮區,房地(土地+建物),高雄市大寮區林厝路31~60號,66.08,住,,,1090422,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0811105,80.55,4,2,3,有,無,3600000,44693,,0.0,0,,RPPOMLRJNHPFFLE86CA
大寮區,土地,赤崁段1771~1800地號,1128.0,農,,,1090229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10407113,9226,,0.0,0,,RPQNMLRJNHPFFLE86CA
大寮區,土地,赤崁段1771~1800地號,1127.0,農,,,1090229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10397887,9226,,0.0,0,,RPRNMLRJNHPFFLE96CA
大寮區,土地,中庄北段631~660地號,11.46,住,,,1090421,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,724387,63210,,0.0,0,向政府機關承購之案件。;,RPQNMLTLMHPFFLE17CA
美濃區,房地(土地+建物),高雄市美濃區自強街一段151~180號,102.82,住,,,1090401,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080807,171.85,5,1,5,有,無,9200000,53535,,0.0,0,,RPQNMLKMMHPFFKE88CA
美濃區,房地(土地+建物),高雄市美濃區廣興街421~450號,84.0,住,,,1090319,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1061109,100.62,2,2,3,有,無,5000000,49692,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLTLMHPFFKE96CA
路竹區,房地(土地+建物),高雄市路竹區復興路327巷128弄1~30號,168.42,農,,,1090407,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1000820,226.69,4,2,3,有,有,13000000,57347,,0.0,0,,RPPOMLTKNHPFFJE96CA
田寮區,土地,田寮段121~150地號,1181.67,,山坡地保育區,農牧用地,1090411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330000,279,,0.0,0,持分土地出售,RPSNMLMLNHPFFJE56CA
阿蓮區,土地,青蓮段661~690地號,88.8,住,,,1080911,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4950000,55743,,0.0,0,含增建或未登記建物。;受債權債務影響或債務抵償之交易。;,RPPNMLQLNHPFFJE66CA
茄萣區,房地(土地+建物),高雄市茄萣區健康路301~330號,104.0,住,,,1090311,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1081210,206.33,4,2,4,有,無,8600000,41681,,0.0,0,,RPQNMLQLNHPFFJE76CA
茄萣區,房地(土地+建物),高雄市茄萣區健康路301~330號,104.0,住,,,1090311,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1081210,206.33,4,2,4,有,無,8600000,41681,,0.0,0,,RPRNMLQLNHPFFJE86CA
田寮區,土地,狗氳氤段331~360地號,950.49,,一般農業區,農牧用地,1090415,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,709000,746,,0.0,0,,RPVNMLLKNHPFFJE66CA
湖內區,房地(土地+建物),高雄市湖內區中正路二段186巷1~30號,147.35,住,,,1070916,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1081004,226.22,5,2,5,有,無,11000000,48625,,0.0,0,,RPTNMLPJNHPFFJE76CA
路竹區,房地(土地+建物),高雄市路竹區復興路327巷138弄1~30號,237.25,農,,,1090321,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1010625,262.56,5,2,3,有,無,13980000,53245,,0.0,0,,RPTNMLTLMHPFFJE27CA
路竹區,土地,金平段991~1020地號,92.65,住,,,1090414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7290000,78683,,0.0,0,,RPUNMLTLMHPFFJE37CA
仁武區,房地(土地+建物)+車位,高雄市仁武區京吉三路211~240號,16.34,商,,,1090312,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081223,126.35,2,2,2,有,有,7330000,58013,坡道平面,35.79,0,含裝潢,RPSNMLPLNHPFFIE76CA
仁武區,房地(土地+建物)+車位,高雄市仁武區京吉三路211~240號,14.5,商,,,1090313,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081223,110.44999999999999,2,2,1,有,有,6260000,56677,坡道平面,40.05,0,含裝潢,RPTNMLPLNHPFFIE86CA
仁武區,房地(土地+建物),高雄市仁武區京吉三路211~240號,9.64,商,,,1090224,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081223,89.1,2,2,2,有,有,5810000,65208,,0.0,0,含裝潢,RPUNMLPLNHPFFIE96CA
仁武區,房地(土地+建物),高雄市仁武區京吉三路211~240號,6.68,商,,,1090417,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081223,66.75,2,2,1,有,有,3730000,55880,,0.0,0,含裝潢,RPVNMLPLNHPFFIE07CA
仁武區,房地(土地+建物),高雄市仁武區京吉三路211~240號,7.67,商,,,1090407,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1081223,75.6,2,2,1,有,有,4090000,54101,,0.0,0,含裝潢,RPWNMLPLNHPFFIE17CA
大社區,房地(土地+建物),高雄市大社區大社路1~30號,78.0,住,,,1090313,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0760420,117.5,2,1,2,有,無,6850000,58298,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLQLNHPFFIE56CA
仁武區,房地(土地+建物),高雄市仁武區後庄巷151~180號,1117.0,住,,,1081213,土地10建物1車位0,全,二層,透天厝,,加強磚造,0610101,303.19,6,3,2,有,無,37500000,123685,,0.0,0,含增建或未登記建物。;,RPXNMLLKNHPFFIE76CA
仁武區,房地(土地+建物),高雄市仁武區永新二街121~150號,112.82,住,,,1090326,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1080510,231.49,4,2,3,有,無,19000000,82077,,0.0,0,,RPTNMLLKNHPFFIE98CA
鳥松區,房地(土地+建物),高雄市鳥松區高碼四巷91~120號,80.97,住,,,1090308,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0650531,84.8,1,3,2,有,無,5000000,58962,,0.0,0,含增建或未登記建物。;壹樓空地增建至四樓，三四樓全部。,RPOOMLSJNHPFFIE56CA
鳳山區,房地(土地+建物),高雄市鳳山區永義街1巷1~30號,121.08,住,,,1090329,土地3建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0980420,287.43,5,2,4,有,無,15000000,52187,,0.0,0,"含增建或未登記建物。;含一樓空地採光罩.頂樓採光罩賣方已相當減價出售予買方,買方同意針對標的物已知悉或未知悉之瑕疵均自行處理",RPVOMLMKNHPFFGE56CA
大樹區,房地(土地+建物)+車位,高雄市大樹區九大路151~180號,15.16,住,,,1090409,土地1建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850426,138.04000000000002,4,2,2,有,有,3150000,22819,坡道機械,0.0,0,,RPQNMLPKNHPFFGE88CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區永忠街61~90號,19.82,住,,,1090315,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1040428,103.44,2,2,1,有,有,5250000,50754,坡道平面,18.8,0,,RPVPMLSKNHPFFGE27CA
鳳山區,房地(土地+建物),高雄市鳳山區華興街154巷54弄1~30號,30.0,住,,,1090325,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0641107,53.18,2,1,1,有,無,1170000,22001,,0.0,0,,RPXOMLPKNHPFFGE07CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區文殿街61~90號,19.99,住,,,1090328,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1000912,138.48,3,2,2,有,有,7800000,56326,坡道平面,23.1,0,含增建或未登記建物。,RPVQMLSJNHPFFGE27CA
鳳山區,房地(土地+建物),高雄市鳳山區富榮里文豐街1~30號,32.0,住,,,1090324,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0640719,43.6,4,1,2,有,無,3000000,68807,,0.0,0,,RPQNMLTJNHPFFGE56CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳南路1~30號,10.96,住,,,1090411,土地1建物1車位1,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850705,135.57999999999998,4,2,2,有,有,4880000,35994,坡道機械,0.0,500000,,RPQOMLPJNHPFFGE88CA
鳳山區,房地(土地+建物),高雄市鳳山區文衡路271~300號,13.5,住,,,1090407,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811130,113.02,3,2,2,有,有,4200000,37162,,0.0,0,,RPUOMLOJNHPFFGE56CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區北昌五街1~30號,26.73,住,,,1090413,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1020626,156.6,3,2,2,有,有,6600000,42146,坡道平面,23.84,0,,RPRNMLMJNHPFFGE58CA
鳳山區,房地(土地+建物),高雄市鳳山區鳳東二街35巷1~30號,100.82,住,,,1090323,土地3建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0970805,210.05,4,2,4,有,無,14300000,68079,,0.0,0,"附裝潢,家電及傢俱",RPQNMLOJNHPFFGE68CA
鳳山區,房地(土地+建物),高雄市鳳山區南華路151~180號,9.82,商,,,1090317,土地1建物1車位0,十四層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850515,135.07999999999998,4,2,2,有,有,5600000,41457,,0.0,0,,RPRNMLOJNHPFFGE78CA
鳳山區,房地(土地+建物),高雄市鳳山區文殿街112巷1~30號,64.0,住,,,1090325,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0691010,82.08,0,0,0,無,無,6000000,73099,,0.0,0,含增建或未登記建物。;,RPXNMLKMMHPFFGE56CA
大樹區,房地(土地+建物)+車位,高雄市大樹區九大路61~90號,11.44,住,,,1090419,土地2建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840705,89.11,3,2,1,有,有,2800000,31422,坡道機械,0.0,0,,RPPPMLTLMHPFFGE76CA
鳳山區,房地(土地+建物),高雄市鳳山區頂新八街31~60號,102.22,住,,,1090122,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1030514,301.66,5,2,5,有,無,19000000,62985,,0.0,0,含裝潢傢俱,RPROMLLJNHPFFGE58CA
大樹區,土地,三和段271~300地號,1628.94,,一般農業區,農牧用地,1090402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6800000,4174,,0.0,0,含增建或未登記建物。;,RPXNMLTLMHPFFGE37CA
鳳山區,房地(土地+建物),高雄市鳳山區文平街45巷1~30號,101.58,住,,,1090322,土地2建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,0931016,286.34,5,2,4,有,無,20680000,72222,,0.0,0,,RPOOMLTLMHPFFGE56CA
鳳山區,房地(土地+建物),高雄市鳳山區鳳誠路61~90號,28.7,住,,,1090128,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700611,94.08,3,2,2,有,無,4050000,43048,,0.0,0,室內有整修裝潢,RPSNMLTLMHPFFGE86CA
