鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,縣市
北屯區,房地(土地+建物),臺中市北屯區東山路一段50巷10弄1~30號,103.0,住,,,1090308,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,620827.0,53.19,3,2,1,有,無,3500000,65802.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLRLMHPFFBB58DA,臺中市
南屯區,土地,鎮安段601~630地號,153.0,農,,,1090107,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3001644,19619.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXOMLQJNHPFFCB09DA,臺中市
霧峰區,土地,峰南段421~450地號,2.88,住,,,1090410,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,31000,10764.0,,0.0,0,,RPSOMLTLMHPFFIB96DA,臺中市
烏日區,土地,榮泉段151~180地號,5.52,住,,,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,166500,30163.0,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSOMLRLMHPFFIB76DA,臺中市
霧峰區,土地,人和段481~510地號,11.0,住,,,1090413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,506330,46030.0,,0.0,0,向政府機關承購之案件。;,RPVOMLRLMHPFFIB07DA,臺中市
大雅區,土地,自立段1651~1680地號,14.0,農,,,1090318,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,306138,21867.0,,0.0,0,向政府機關承購之案件。;,RPPNMLLKNHPFFHB28DA,臺中市
西屯區,房地(土地+建物),臺中市西屯區工業區一路58巷11弄1~30號,4.88,住,,,1090322,土地1建物1車位0,六層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,800911.0,30.62,0,0,0,無,有,1750000,57152.0,,0.0,0,,RPPNMLRKNHPFFCB38DA,臺中市
西屯區,房地(土地+建物),臺中市西屯區福中十街1~30號,15.72,住,,,1090308,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820219.0,69.15,3,2,1,有,無,3500000,50615.0,,0.0,0,,RPQNMLRKNHPFFCB48DA,臺中市
大肚區,土地,追分段871~900地號,810.0,農,,,1090413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5635575,6958.0,,0.0,0,含增建或未登記建物。;,RPPNMLTKNHPFFKB66CA,臺中市
大肚區,土地,福山段571~600地號,16.8,住,,,1090312,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4532055,269765.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：;,RPSNMLTKNHPFFKB96CA,臺中市
龍井區,房地(土地+建物)+車位,臺中市龍井區國際街151~180號,116.35,住,,,1090308,土地5建物1車位1,三層，四層，五層，屋頂突出物，地下層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,780920.0,254.69,5,2,3,有,無,7560000,29684.0,坡道平面,0.0,0,,RPSNMLLJNHPFFKB68CA,臺中市
龍井區,土地,茄投段481~510地號,118.83,住,,,1090326,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2400000,20197.0,,0.0,0,親友、員工或其他特殊關係間之交易。;親友間之交易。,RPPNMLSLMHPFFKB56CA,臺中市
大肚區,土地,福德段1081~1110地號,730.02,工,,,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11660000,15972.0,,0.0,0,,RPQNMLSLMHPFFKB66CA,臺中市
太平區,房地(土地+建物),臺中市太平區興隆路一段252巷1~30號,82.73,,鄉村區,乙種建築用地,1090308,土地4建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,960730.0,223.33,4,3,4,有,無,11000000,49254.0,,0.0,0,含增建或未登記建物。;,RPXPMLTKNHPFFJB57CA,臺中市
龍井區,土地,忠和段1711~1740地號,5411.0,農,,,1081230,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,58288700,10772.0,,0.0,0,,RPQNMLTJNHPFFKB66CA,臺中市
太平區,房地(土地+建物)+車位,臺中市太平區太順路391~420號,23.91,住,,,1090316,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060707.0,159.49,3,2,2,有,有,9900000,62073.0,坡道平面,27.9,0,,RPWNMLMKNHPFFJB56CA,臺中市
太平區,房地(土地+建物)+車位,臺中市太平區振福路91~120號,20.14,住,,,1090325,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,830806.0,174.72,3,2,2,有,有,6100000,34913.0,坡道平面,0.0,0,,RPPNMLPKNHPFFJB78CA,臺中市
太平區,房地(土地+建物)+車位,臺中市太平區立功路271~300號,43.11,住,,,1090302,土地1建物1車位1,一層，見其他登記事項,十五層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1081009.0,206.46,0,0,0,無,有,20500000,105663.0,坡道平面,24.75,1300000,,RPUNMLRJNHPFFJB76CA,臺中市
太平區,房地(土地+建物),臺中市太平區太順路481~510號,87.39,住,,,1090325,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1071227.0,298.1,4,3,6,有,無,27660000,92788.0,,0.0,0,,RPPNMLKKNHPFFJB28CA,臺中市
太平區,房地(土地+建物),臺中市太平區樹孝路91~120號,9.61,住,,,1081230,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,801007.0,85.19999999999997,3,1,1,有,有,3900000,45775.0,,0.0,0,,RPRNMLLJNHPFFJB48CA,臺中市
太平區,房地(土地+建物),臺中市太平區振福路499巷10弄1~30號,69.85,住,,,1090318,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,640228.0,101.01,5,2,3,有,無,5250000,51975.0,,0.0,0,,RPSNMLLJNHPFFJB58CA,臺中市
太平區,土地,茶寮段241~270地號,831.47,,山坡地保育區,農牧用地,1090414,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5145244,6188.0,,0.0,0,,RPPNMLKMMHPFFJB38CA,臺中市
太平區,房地(土地+建物),臺中市太平區東方一街8巷1~30號,74.33,,鄉村區,乙種建築用地,1090409,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,821231.0,206.9,4,2,3,有,有,7500000,36249.0,,0.0,0,,RPRNMLSLMHPFFJB66CA,臺中市
太平區,土地,興隆段271~300地號,184.39,,鄉村區,乙種建築用地,1090302,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,21693.0,,0.0,0,含增建或未登記建物。;,RPWNMLKMMHPFFJB09CA,臺中市
太平區,房地(土地+建物),臺中市太平區東村八街31~60號,19.87,住,,,1090322,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,840315.0,129.88,3,2,2,有,有,5400000,41577.0,,0.0,0,,RPXNMLRLMHPFFJB17CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,13.31,住,,,1070826,土地1建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,153.91000000000003,3,2,2,有,有,8980000,61877.0,升降機械,14.44,350000,土地及建物分次登記案件。前案土地登記收件字號：;,RPQRMLMLNHPFFIB98CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,12.81,住,,,1070930,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,147.59,3,2,2,有,無,8680000,60683.0,坡道平面,14.44,600000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSRMLMLNHPFFIB56CA,臺中市
烏日區,房地(土地+建物)+車位,臺中市烏日區中山路一段1~30號,15.55,住,,,1090330,土地1建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,830708.0,171.59,3,2,2,有,有,6500000,37881.0,坡道機械,0.0,0,,RPQNMLPLNHPFFIB88CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,13.47,住,,,1070226,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,156.18,3,2,2,有,無,9200000,60674.0,升降平面,14.44,600000,土地及建物分次登記案件。前案土地登記收件字號：;,RPWNMLPLNHPFFIB86CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,14.78,住,,,1071021,土地1建物1車位2,六層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,170.62,3,2,2,有,有,9550000,60674.0,升降機械,28.88,950000,土地及建物分次登記案件。前案土地登記收件字號：;,RPXNMLPLNHPFFIB96CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,13.63,住,,,1070227,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,158.35,3,2,2,有,無,9050000,60454.0,升降機械,14.44,350000,土地及建物分次登記案件。前案土地登記收件字號：;,RPQOMLPLNHPFFIB98CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,14.78,住,,,1070220,土地1建物1車位2,六層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,172.79000000000005,3,2,2,有,無,9450000,60802.0,升降機械,28.88,700000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSOMLPLNHPFFIB56CA,臺中市
太平區,土地,欣欣段991~1020地號,252.52,其他,,,1090313,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3908758,15479.0,,0.0,0,包含公共設施保留地之交易。;,RPRNMLOLMHPFFJB88CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,12.71,住,,,1070325,土地1建物1車位1,十四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,146.63,3,2,2,有,有,8700000,63167.0,升降機械,14.44,350000,土地及建物分次登記案件。前案土地登記收件字號：;,RPVOMLMLNHPFFIB56CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,13.97,住,,,1070524,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,160.38,3,2,2,有,有,9500000,62793.0,坡道平面,28.2,1200000,土地及建物分次登記案件。前案土地登記收件字號：;,RPXOMLMLNHPFFIB76CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,12.71,住,,,1080109,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,146.63,3,2,2,有,有,9000000,63545.0,升降平面,14.44,600000,土地及建物分次登記案件。前案土地登記收件字號：;,RPOPMLMLNHPFFIB58CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,13.97,住,,,1080825,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,160.38,3,2,2,有,有,9550000,63171.0,坡道平面,28.2,1200000,土地及建物分次登記案件。前案土地登記收件字號：;,RPPPMLMLNHPFFIB68CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,13.97,住,,,1071130,土地1建物1車位1,二十四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,160.38,3,2,2,有,有,9650000,64685.0,坡道平面,28.2,1100000,土地及建物分次登記案件。前案土地登記收件字號：;,RPQPMLMLNHPFFIB78CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,14.99,住,,,1070522,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,173.38,3,2,2,有,有,9720000,59375.0,坡道平面,28.2,1100000,土地及建物分次登記案件。前案土地登記收件字號：;,RPRPMLMLNHPFFIB88CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,13.73,住,,,1070522,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,159.62,3,2,2,有,有,9600000,61992.0,升降平面,14.44,600000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSPMLMLNHPFFIB98CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,13.73,住,,,1060526,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,159.62,3,2,2,有,有,9330000,60132.0,升降平面,14.44,600000,土地及建物分次登記案件。前案土地登記收件字號：;,RPTPMLMLNHPFFIB09CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,14.99,住,,,1060606,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,173.38,3,2,2,有,有,9900000,60614.0,坡道平面,28.2,1100000,土地及建物分次登記案件。前案土地登記收件字號：;,RPUPMLMLNHPFFIB56CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,14.99,住,,,1060603,土地1建物1車位1,十五層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,173.38,3,2,2,有,有,10090000,61923.0,坡道平面,28.2,1100000,土地及建物分次登記案件。前案土地登記收件字號：;,RPVPMLMLNHPFFIB66CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,14.99,住,,,1070308,土地1建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,173.38,3,2,2,有,有,10310000,62750.0,坡道平面,28.2,1200000,土地及建物分次登記案件。前案土地登記收件字號：;,RPXPMLMLNHPFFIB86CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,14.99,住,,,1070303,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,173.38,3,2,2,有,有,10330000,63576.0,坡道平面,28.2,1100000,土地及建物分次登記案件。前案土地登記收件字號：;,RPPQMLMLNHPFFIB78CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,12.97,住,,,1060903,土地1建物1車位1,六層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,150.16,3,2,2,有,有,8870000,60934.0,升降平面,14.44,600000,土地及建物分次登記案件。前案土地登記收件字號：;,RPQQMLMLNHPFFIB88CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,14.86,住,,,1071130,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,171.89,3,2,2,有,有,9800000,60547.0,坡道平面,28.2,1100000,土地及建物分次登記案件。前案土地登記收件字號：;,RPRQMLMLNHPFFIB98CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,14.86,住,,,1090105,土地1建物1車位1,十二層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,172.1,3,2,2,有,有,10100000,61849.0,坡道平面,28.2,1200000,土地及建物分次登記案件。前案土地登記收件字號：;,RPTQMLMLNHPFFIB56CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,12.97,住,,,1060903,土地1建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,150.16,3,2,2,有,有,8880000,61008.0,升降平面,14.44,600000,土地及建物分次登記案件。前案土地登記收件字號：;,RPUQMLMLNHPFFIB66CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,13.97,住,,,1080212,土地1建物1車位1,十五層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,160.38,3,2,2,有,有,9260000,61734.0,坡道平面,28.2,1100000,土地及建物分次登記案件。前案土地登記收件字號：;,RPVQMLMLNHPFFIB76CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,12.71,住,,,1070524,土地1建物1車位1,十六層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,146.63,3,2,2,有,有,8600000,62410.0,升降機械,14.44,350000,土地及建物分次登記案件。前案土地登記收件字號：;,RPWQMLMLNHPFFIB86CA,臺中市
烏日區,土地,山頂段691~720地號,91.69,住,,,1090210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4298000,46875.0,,0.0,0,,RPPNMLKLNHPFFIB28CA,臺中市
烏日區,土地,山頂段721~750地號,404.02,住,,,1090210,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19440000,48116.0,,0.0,0,,RPQNMLKLNHPFFIB38CA,臺中市
烏日區,房地(土地+建物)+車位,臺中市烏日區三榮路二段211~240號,31.08,住,,,1090319,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030603.0,158.35,3,2,2,有,有,8250000,52100.0,坡道平面,30.51,0,,RPQNMLOKNHPFFIB68CA,臺中市
烏日區,土地,光日段331~360地號,105.4,其他,,,1090411,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4156976,39440.0,,0.0,0,包含公共設施保留地之交易。;,RPXPMLMKNHPFFIB76CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區長興一街1~30號,18.43,商,,,1090305,土地1建物1車位1,十八層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071106.0,162.13,3,2,2,有,有,10150000,69342.0,坡道平面,33.78,1250000,,RPVOMLSJNHPFFIB96CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區長興一街1~30號,17.48,商,,,1081220,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071106.0,154.47,3,2,2,有,有,9300000,66700.0,坡道平面,33.78,1250000,,RPWOMLSJNHPFFIB07CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區長興一街1~30號,18.28,商,,,1090216,土地1建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071106.0,160.88,3,2,2,有,有,10400000,71204.0,坡道平面,33.78,1350000,,RPXOMLSJNHPFFIB17CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區長興一街1~30號,17.41,商,,,1090226,土地1建物1車位1,九層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071106.0,154.07,3,2,2,有,有,9550000,69000.0,坡道平面,33.78,1250000,,RPOPMLSJNHPFFIB98CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區上興街二段51巷1~30號,19.19,住,,,1090322,土地1建物1車位1,六層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,800330.0,103.94,2,2,2,有,有,4200000,40408.0,坡道機械,0.0,0,,RPPNMLLKNHPFFIB28CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,14.73,住,,,1081024,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,169.93,3,2,2,有,無,9850000,61032.0,坡道平面,28.2,1200000,土地及建物分次登記案件。前案土地登記收件字號：;,RPTRMLLLNHPFFIB56CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,14.65,住,,,1090128,土地1建物1車位1,十五層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,169.93,3,2,2,有,有,10000000,62795.0,坡道平面,28.2,1100000,土地及建物分次登記案件。前案土地登記收件字號：;,RPURMLLLNHPFFIB66CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,14.89,住,,,1080313,土地1建物1車位1,十三層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,172.1,3,2,2,有,有,10000000,61154.0,坡道平面,28.2,1200000,土地及建物分次登記案件。前案土地登記收件字號：;,RPWRMLLLNHPFFIB86CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,13.63,住,,,1071021,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,158.35,3,2,2,有,有,9500000,61844.0,升降平面,14.44,600000,土地及建物分次登記案件。前案土地登記收件字號：;,RPXRMLLLNHPFFIB96CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,14.89,住,,,1081123,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,172.1,3,2,2,有,有,10500000,65323.0,坡道平面,28.2,1100000,土地及建物分次登記案件。前案土地登記收件字號：;,RPOSMLLLNHPFFIB78CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,12.97,住,,,1060520,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,150.16,3,2,2,有,有,8750000,61892.0,升降機械,14.44,350000,土地及建物分次登記案件。前案土地登記收件字號：;,RPPSMLLLNHPFFIB88CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,12.97,住,,,1060412,土地1建物1車位1,五層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,150.16,3,2,2,有,有,8480000,59903.0,升降機械,14.44,350000,土地及建物分次登記案件。前案土地登記收件字號：;,RPQSMLLLNHPFFIB98CA,臺中市
大里區,房地(土地+建物)+車位,臺中市大里區大里路301~330號,12.97,住,,,1061028,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1090302.0,150.16,3,2,2,有,有,8660000,59387.0,升降平面,14.44,600000,土地及建物分次登記案件。前案土地登記收件字號：;,RPSSMLLLNHPFFIB56CA,臺中市
